nombre,rut,curso,seccion,asignatura,profesor,fecha,tipo,nota,tema
Carolina Aravena Barrios,10000040-7,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-08-12,prueba,79,Ciclo de Vida de las Plantas
Carolina Aravena Barrios,10000040-7,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-09-10,tarea,85,El Agua en la Naturaleza
Carolina Aravena Barrios,10000040-7,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-10-08,prueba,75,Estados del Agua
Carolina Aravena Barrios,10000040-7,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-11-05,tarea,84,El Sol y la Tierra
Carolina Aravena Barrios,10000040-7,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-12-03,prueba,95,Evaluación Final Ciencias
Carolina Aravena Barrios,10000040-7,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-07-25,tarea,74,Mi País Chile
Carolina Aravena Barrios,10000040-7,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-08-15,prueba,40,Regiones de Chile
Carolina Aravena Barrios,10000040-7,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-09-12,tarea,58,Fiestas Patrias
Carolina Aravena Barrios,10000040-7,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-10-10,prueba,79,Pueblos Originarios
Carolina Aravena Barrios,10000040-7,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-11-14,tarea,95,Derechos y Deberes
Carolina Aravena Barrios,10000040-7,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-12-05,prueba,45,Evaluación Final Historia
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-10,tarea,96,Números del 0 al 10
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-20,prueba,80,Números hasta el 20
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-04-10,tarea,83,Suma sin Reserva
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-04-25,prueba,61,Suma y Resta Básica
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-05-15,tarea,87,Figuras Geométricas
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-06-20,prueba,89,Números hasta el 50
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-03-12,tarea,60,Las Vocales
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-03-25,prueba,97,Comprensión Lectora Inicial
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-04-15,tarea,41,Consonantes M, P, L
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-05-05,prueba,78,Lectura de Sílabas
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-05-28,tarea,49,Escritura de Palabras
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-06-25,prueba,75,Lectura de Palabras
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-03-14,tarea,51,Los Seres Vivos
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-03-28,prueba,65,Animales y Plantas
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-04-18,tarea,81,Partes del Cuerpo Humano
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-05-10,prueba,90,Los Sentidos
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-06-05,tarea,100,Hábitos Saludables
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-06-27,prueba,73,Los Animales y sus Características
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-03-17,tarea,100,Mi Familia
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-04-05,prueba,99,La Casa y la Familia
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-04-28,tarea,77,Mi Escuela
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-05-20,prueba,74,La Comunidad
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-06-10,tarea,83,Oficios y Profesiones
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-06-28,prueba,90,Símbolos Patrios
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-07-15,tarea,92,Números hasta el 70
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-08-05,prueba,49,Números hasta el 100
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-08-28,tarea,45,Suma con Reserva
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-09-25,prueba,77,Resta sin Reserva
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-10-23,tarea,82,Problemas Matemáticos
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-11-27,prueba,64,Evaluación Final Matemáticas
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-07-18,tarea,87,Lectura de Oraciones
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-08-08,prueba,61,Comprensión de Textos Breves
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-09-05,tarea,54,La Oración Simple
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-09-30,prueba,55,Artículos y Sustantivos
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-10-28,tarea,47,Escritura Creativa
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-11-28,prueba,58,Evaluación Final Lenguaje
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-07-22,tarea,74,Las Plantas y sus Partes
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-08-12,prueba,78,Ciclo de Vida de las Plantas
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-09-10,tarea,78,El Agua en la Naturaleza
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-10-08,prueba,68,Estados del Agua
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-11-05,tarea,64,El Sol y la Tierra
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-12-03,prueba,73,Evaluación Final Ciencias
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-07-25,tarea,67,Mi País Chile
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-08-15,prueba,41,Regiones de Chile
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-09-12,tarea,85,Fiestas Patrias
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-10-10,prueba,55,Pueblos Originarios
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-11-14,tarea,44,Derechos y Deberes
Alberto Poblete Aguilar,10000041-5,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-12-05,prueba,64,Evaluación Final Historia
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-10,tarea,77,Números del 0 al 10
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-20,prueba,58,Números hasta el 20
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-04-10,tarea,79,Suma sin Reserva
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-04-25,prueba,71,Suma y Resta Básica
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-05-15,tarea,52,Figuras Geométricas
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-06-20,prueba,95,Números hasta el 50
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-03-12,tarea,40,Las Vocales
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-03-25,prueba,54,Comprensión Lectora Inicial
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-04-15,tarea,95,Consonantes M, P, L
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-05-05,prueba,75,Lectura de Sílabas
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-05-28,tarea,48,Escritura de Palabras
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-06-25,prueba,67,Lectura de Palabras
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-03-14,tarea,94,Los Seres Vivos
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-03-28,prueba,73,Animales y Plantas
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-04-18,tarea,67,Partes del Cuerpo Humano
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-05-10,prueba,73,Los Sentidos
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-06-05,tarea,46,Hábitos Saludables
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-06-27,prueba,80,Los Animales y sus Características
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-03-17,tarea,70,Mi Familia
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-04-05,prueba,40,La Casa y la Familia
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-04-28,tarea,73,Mi Escuela
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-05-20,prueba,51,La Comunidad
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-06-10,tarea,50,Oficios y Profesiones
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-06-28,prueba,77,Símbolos Patrios
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-07-15,tarea,76,Números hasta el 70
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-08-05,prueba,59,Números hasta el 100
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-08-28,tarea,74,Suma con Reserva
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-09-25,prueba,82,Resta sin Reserva
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-10-23,tarea,100,Problemas Matemáticos
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-11-27,prueba,83,Evaluación Final Matemáticas
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-07-18,tarea,60,Lectura de Oraciones
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-08-08,prueba,59,Comprensión de Textos Breves
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-09-05,tarea,46,La Oración Simple
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-09-30,prueba,83,Artículos y Sustantivos
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-10-28,tarea,74,Escritura Creativa
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-11-28,prueba,41,Evaluación Final Lenguaje
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-07-22,tarea,79,Las Plantas y sus Partes
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-08-12,prueba,64,Ciclo de Vida de las Plantas
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-09-10,tarea,40,El Agua en la Naturaleza
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-10-08,prueba,41,Estados del Agua
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-11-05,tarea,45,El Sol y la Tierra
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-12-03,prueba,88,Evaluación Final Ciencias
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-07-25,tarea,62,Mi País Chile
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-08-15,prueba,55,Regiones de Chile
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-09-12,tarea,96,Fiestas Patrias
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-10-10,prueba,98,Pueblos Originarios
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-11-14,tarea,59,Derechos y Deberes
Daniela Osorio Carvajal,10000042-3,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-12-05,prueba,73,Evaluación Final Historia
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-10,tarea,90,Números del 0 al 10
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-20,prueba,66,Números hasta el 20
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-04-10,tarea,73,Suma sin Reserva
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-04-25,prueba,81,Suma y Resta Básica
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-05-15,tarea,54,Figuras Geométricas
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-06-20,prueba,43,Números hasta el 50
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-03-12,tarea,56,Las Vocales
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-03-25,prueba,80,Comprensión Lectora Inicial
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-04-15,tarea,98,Consonantes M, P, L
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-05-05,prueba,46,Lectura de Sílabas
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-05-28,tarea,63,Escritura de Palabras
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-06-25,prueba,81,Lectura de Palabras
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-03-14,tarea,48,Los Seres Vivos
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-03-28,prueba,80,Animales y Plantas
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-04-18,tarea,82,Partes del Cuerpo Humano
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-05-10,prueba,81,Los Sentidos
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-06-05,tarea,60,Hábitos Saludables
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-06-27,prueba,70,Los Animales y sus Características
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-03-17,tarea,90,Mi Familia
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-04-05,prueba,72,La Casa y la Familia
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-04-28,tarea,75,Mi Escuela
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-05-20,prueba,56,La Comunidad
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-06-10,tarea,93,Oficios y Profesiones
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-06-28,prueba,100,Símbolos Patrios
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-07-15,tarea,62,Números hasta el 70
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-08-05,prueba,40,Números hasta el 100
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-08-28,tarea,83,Suma con Reserva
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-09-25,prueba,96,Resta sin Reserva
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-10-23,tarea,59,Problemas Matemáticos
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-11-27,prueba,91,Evaluación Final Matemáticas
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-07-18,tarea,84,Lectura de Oraciones
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-08-08,prueba,68,Comprensión de Textos Breves
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-09-05,tarea,69,La Oración Simple
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-09-30,prueba,80,Artículos y Sustantivos
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-10-28,tarea,92,Escritura Creativa
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-11-28,prueba,87,Evaluación Final Lenguaje
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-07-22,tarea,100,Las Plantas y sus Partes
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-08-12,prueba,66,Ciclo de Vida de las Plantas
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-09-10,tarea,67,El Agua en la Naturaleza
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-10-08,prueba,40,Estados del Agua
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-11-05,tarea,42,El Sol y la Tierra
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-12-03,prueba,77,Evaluación Final Ciencias
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-07-25,tarea,100,Mi País Chile
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-08-15,prueba,85,Regiones de Chile
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-09-12,tarea,94,Fiestas Patrias
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-10-10,prueba,97,Pueblos Originarios
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-11-14,tarea,80,Derechos y Deberes
Roberto Pavez Saavedra,10000043-1,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-12-05,prueba,64,Evaluación Final Historia
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-10,tarea,52,Números del 0 al 10
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-20,prueba,94,Números hasta el 20
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-04-10,tarea,83,Suma sin Reserva
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-04-25,prueba,69,Suma y Resta Básica
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-05-15,tarea,68,Figuras Geométricas
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-06-20,prueba,96,Números hasta el 50
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-03-12,tarea,45,Las Vocales
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-03-25,prueba,100,Comprensión Lectora Inicial
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-04-15,tarea,47,Consonantes M, P, L
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-05-05,prueba,67,Lectura de Sílabas
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-05-28,tarea,91,Escritura de Palabras
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-06-25,prueba,72,Lectura de Palabras
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-03-14,tarea,43,Los Seres Vivos
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-03-28,prueba,50,Animales y Plantas
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-04-18,tarea,80,Partes del Cuerpo Humano
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-05-10,prueba,52,Los Sentidos
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-06-05,tarea,81,Hábitos Saludables
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-06-27,prueba,89,Los Animales y sus Características
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-03-17,tarea,97,Mi Familia
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-04-05,prueba,75,La Casa y la Familia
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-04-28,tarea,94,Mi Escuela
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-05-20,prueba,90,La Comunidad
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-06-10,tarea,55,Oficios y Profesiones
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-06-28,prueba,95,Símbolos Patrios
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-07-15,tarea,46,Números hasta el 70
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-08-05,prueba,82,Números hasta el 100
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-08-28,tarea,84,Suma con Reserva
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-09-25,prueba,60,Resta sin Reserva
