nombre,rut,curso,seccion,asignatura,profesor,fecha,tipo,nota,tema
Roberto Pavez Saavedra,10000088-1,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-04-15,tarea,4.0,Los Seres Vivos
Roberto Pavez Saavedra,10000088-1,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-05-05,prueba,5.1,Las Vocales y Consonantes
Roberto Pavez Saavedra,10000088-1,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-05-12,tarea,5.9,Figuras Geométricas
Roberto Pavez Saavedra,10000088-1,1ro Básico,B,Historia,Prof. Claudia Soto,2025-05-20,tarea,5.2,Mi Familia y Comunidad
Roberto Pavez Saavedra,10000088-1,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-06-03,prueba,5.0,Lectura de Palabras
Roberto Pavez Saavedra,10000088-1,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-06-10,prueba,5.1,Números hasta el 50
Roberto Pavez Saavedra,10000088-1,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-06-18,tarea,6.7,El Cuerpo Humano
Gabriela Flores Muñoz,10000089-k,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-03-15,prueba,6.6,Números hasta el 20
Gabriela Flores Muñoz,10000089-k,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-03-20,tarea,6.8,Comprensión Lectora
Gabriela Flores Muñoz,10000089-k,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-04-10,prueba,6.3,Suma y Resta Básica
Gabriela Flores Muñoz,10000089-k,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-04-15,tarea,6.7,Los Seres Vivos
Gabriela Flores Muñoz,10000089-k,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-05-05,prueba,6.0,Las Vocales y Consonantes
Gabriela Flores Muñoz,10000089-k,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-05-12,tarea,6.3,Figuras Geométricas
Gabriela Flores Muñoz,10000089-k,1ro Básico,B,Historia,Prof. Claudia Soto,2025-05-20,tarea,6.5,Mi Familia y Comunidad
Gabriela Flores Muñoz,10000089-k,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-06-03,prueba,5.2,Lectura de Palabras
Gabriela Flores Muñoz,10000089-k,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-06-10,prueba,6.6,Números hasta el 50
Gabriela Flores Muñoz,10000089-k,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-06-18,tarea,5.8,El Cuerpo Humano
Sofía González Martínez,10000090-3,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-03-18,prueba,5.7,Suma y Resta hasta el 100
Sofía González Martínez,10000090-3,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-03-22,tarea,4.2,Lectura de Cuentos
Sofía González Martínez,10000090-3,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-04-12,prueba,5.3,Multiplicación Básica
Sofía González Martínez,10000090-3,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,5.9,Estados de la Materia
Sofía González Martínez,10000090-3,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-05-08,prueba,4.4,Ortografía y Gramática
Sofía González Martínez,10000090-3,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-05-15,tarea,6.8,Geometría Plana
Sofía González Martínez,10000090-3,2do Básico,A,Historia,Prof. Andrés Lagos,2025-05-22,tarea,4.4,Pueblos Originarios
Sofía González Martínez,10000090-3,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-06-05,prueba,5.8,Comprensión de Textos
Sofía González Martínez,10000090-3,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-06-12,prueba,5.0,Números hasta el 200
Sofía González Martínez,10000090-3,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,5.0,Ciclo del Agua
Matías López Silva,10000091-1,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-03-18,prueba,5.9,Suma y Resta hasta el 100
Matías López Silva,10000091-1,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-03-22,tarea,4.4,Lectura de Cuentos
Matías López Silva,10000091-1,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-04-12,prueba,5.2,Multiplicación Básica
Matías López Silva,10000091-1,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,4.1,Estados de la Materia
Matías López Silva,10000091-1,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-05-08,prueba,6.6,Ortografía y Gramática
Matías López Silva,10000091-1,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-05-15,tarea,4.2,Geometría Plana
Matías López Silva,10000091-1,2do Básico,A,Historia,Prof. Andrés Lagos,2025-05-22,tarea,5.1,Pueblos Originarios
Matías López Silva,10000091-1,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-06-05,prueba,6.5,Comprensión de Textos
Matías López Silva,10000091-1,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-06-12,prueba,5.6,Números hasta el 200
Matías López Silva,10000091-1,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,6.3,Ciclo del Agua
Valentina Rojas Pérez,10000092-k,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-03-18,prueba,4.3,Suma y Resta hasta el 100
Valentina Rojas Pérez,10000092-k,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-03-22,tarea,4.9,Lectura de Cuentos
Valentina Rojas Pérez,10000092-k,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-04-12,prueba,4.4,Multiplicación Básica
Valentina Rojas Pérez,10000092-k,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,4.6,Estados de la Materia
Valentina Rojas Pérez,10000092-k,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-05-08,prueba,6.4,Ortografía y Gramática
Valentina Rojas Pérez,10000092-k,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-05-15,tarea,5.4,Geometría Plana
Valentina Rojas Pérez,10000092-k,2do Básico,A,Historia,Prof. Andrés Lagos,2025-05-22,tarea,5.2,Pueblos Originarios
Valentina Rojas Pérez,10000092-k,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-06-05,prueba,4.9,Comprensión de Textos
Valentina Rojas Pérez,10000092-k,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-06-12,prueba,4.5,Números hasta el 200
Valentina Rojas Pérez,10000092-k,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,4.3,Ciclo del Agua
Benjamín Torres Castro,10000093-8,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-03-18,prueba,4.3,Suma y Resta hasta el 100
Benjamín Torres Castro,10000093-8,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-03-22,tarea,4.8,Lectura de Cuentos
Benjamín Torres Castro,10000093-8,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-04-12,prueba,4.2,Multiplicación Básica
Benjamín Torres Castro,10000093-8,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,4.6,Estados de la Materia
Benjamín Torres Castro,10000093-8,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-05-08,prueba,5.3,Ortografía y Gramática
Benjamín Torres Castro,10000093-8,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-05-15,tarea,6.7,Geometría Plana
Benjamín Torres Castro,10000093-8,2do Básico,A,Historia,Prof. Andrés Lagos,2025-05-22,tarea,5.5,Pueblos Originarios
Benjamín Torres Castro,10000093-8,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-06-05,prueba,4.3,Comprensión de Textos
Benjamín Torres Castro,10000093-8,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-06-12,prueba,5.0,Números hasta el 200
Benjamín Torres Castro,10000093-8,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,4.4,Ciclo del Agua
Martina Fernández Díaz,10000094-6,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-03-18,prueba,6.9,Suma y Resta hasta el 100
Martina Fernández Díaz,10000094-6,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-03-22,tarea,5.9,Lectura de Cuentos
Martina Fernández Díaz,10000094-6,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-04-12,prueba,5.7,Multiplicación Básica
Martina Fernández Díaz,10000094-6,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,6.1,Estados de la Materia
Martina Fernández Díaz,10000094-6,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-05-08,prueba,5.4,Ortografía y Gramática
Martina Fernández Díaz,10000094-6,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-05-15,tarea,6.0,Geometría Plana
Martina Fernández Díaz,10000094-6,2do Básico,A,Historia,Prof. Andrés Lagos,2025-05-22,tarea,4.2,Pueblos Originarios
Martina Fernández Díaz,10000094-6,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-06-05,prueba,5.7,Comprensión de Textos
Martina Fernández Díaz,10000094-6,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-06-12,prueba,4.3,Números hasta el 200
Martina Fernández Díaz,10000094-6,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,6.2,Ciclo del Agua
Lucas Muñoz Vargas,10000095-4,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-03-18,prueba,4.4,Suma y Resta hasta el 100
Lucas Muñoz Vargas,10000095-4,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-03-22,tarea,5.5,Lectura de Cuentos
Lucas Muñoz Vargas,10000095-4,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-04-12,prueba,4.1,Multiplicación Básica
Lucas Muñoz Vargas,10000095-4,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,6.8,Estados de la Materia
Lucas Muñoz Vargas,10000095-4,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-05-08,prueba,4.0,Ortografía y Gramática
Lucas Muñoz Vargas,10000095-4,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-05-15,tarea,4.5,Geometría Plana
Lucas Muñoz Vargas,10000095-4,2do Básico,A,Historia,Prof. Andrés Lagos,2025-05-22,tarea,6.7,Pueblos Originarios
Lucas Muñoz Vargas,10000095-4,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-06-05,prueba,5.9,Comprensión de Textos
Lucas Muñoz Vargas,10000095-4,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-06-12,prueba,6.6,Números hasta el 200
Lucas Muñoz Vargas,10000095-4,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,5.9,Ciclo del Agua
Isidora Ramírez Soto,10000096-2,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-03-18,prueba,4.8,Suma y Resta hasta el 100
Isidora Ramírez Soto,10000096-2,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-03-22,tarea,4.7,Lectura de Cuentos
Isidora Ramírez Soto,10000096-2,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-04-12,prueba,6.4,Multiplicación Básica
Isidora Ramírez Soto,10000096-2,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,5.1,Estados de la Materia
Isidora Ramírez Soto,10000096-2,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-05-08,prueba,5.1,Ortografía y Gramática
Isidora Ramírez Soto,10000096-2,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-05-15,tarea,4.5,Geometría Plana
Isidora Ramírez Soto,10000096-2,2do Básico,A,Historia,Prof. Andrés Lagos,2025-05-22,tarea,6.6,Pueblos Originarios
Isidora Ramírez Soto,10000096-2,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-06-05,prueba,4.5,Comprensión de Textos
Isidora Ramírez Soto,10000096-2,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-06-12,prueba,5.4,Números hasta el 200
Isidora Ramírez Soto,10000096-2,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,4.1,Ciclo del Agua
Agustín Contreras Núñez,10000097-0,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-03-18,prueba,4.3,Suma y Resta hasta el 100
Agustín Contreras Núñez,10000097-0,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-03-22,tarea,4.1,Lectura de Cuentos
Agustín Contreras Núñez,10000097-0,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-04-12,prueba,4.4,Multiplicación Básica
Agustín Contreras Núñez,10000097-0,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,6.0,Estados de la Materia
Agustín Contreras Núñez,10000097-0,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-05-08,prueba,4.2,Ortografía y Gramática
Agustín Contreras Núñez,10000097-0,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-05-15,tarea,4.6,Geometría Plana
Agustín Contreras Núñez,10000097-0,2do Básico,A,Historia,Prof. Andrés Lagos,2025-05-22,tarea,4.1,Pueblos Originarios
Agustín Contreras Núñez,10000097-0,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-06-05,prueba,4.6,Comprensión de Textos
Agustín Contreras Núñez,10000097-0,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-06-12,prueba,6.3,Números hasta el 200
Agustín Contreras Núñez,10000097-0,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,5.7,Ciclo del Agua
Emilia Sepúlveda Morales,10000098-9,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-03-18,prueba,4.5,Suma y Resta hasta el 100
Emilia Sepúlveda Morales,10000098-9,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-03-22,tarea,4.9,Lectura de Cuentos
Emilia Sepúlveda Morales,10000098-9,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-04-12,prueba,6.5,Multiplicación Básica
Emilia Sepúlveda Morales,10000098-9,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,5.9,Estados de la Materia
Emilia Sepúlveda Morales,10000098-9,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-05-08,prueba,4.6,Ortografía y Gramática
Emilia Sepúlveda Morales,10000098-9,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-05-15,tarea,6.0,Geometría Plana
Emilia Sepúlveda Morales,10000098-9,2do Básico,A,Historia,Prof. Andrés Lagos,2025-05-22,tarea,5.1,Pueblos Originarios
Emilia Sepúlveda Morales,10000098-9,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-06-05,prueba,6.8,Comprensión de Textos
Emilia Sepúlveda Morales,10000098-9,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-06-12,prueba,4.8,Números hasta el 200
Emilia Sepúlveda Morales,10000098-9,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,6.0,Ciclo del Agua
Tomás Gutiérrez Herrera,10000099-7,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-03-18,prueba,6.5,Suma y Resta hasta el 100
Tomás Gutiérrez Herrera,10000099-7,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-03-22,tarea,6.3,Lectura de Cuentos
Tomás Gutiérrez Herrera,10000099-7,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-04-12,prueba,5.7,Multiplicación Básica
Tomás Gutiérrez Herrera,10000099-7,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,6.8,Estados de la Materia
Tomás Gutiérrez Herrera,10000099-7,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-05-08,prueba,6.5,Ortografía y Gramática
Tomás Gutiérrez Herrera,10000099-7,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-05-15,tarea,5.8,Geometría Plana
Tomás Gutiérrez Herrera,10000099-7,2do Básico,A,Historia,Prof. Andrés Lagos,2025-05-22,tarea,4.5,Pueblos Originarios
Tomás Gutiérrez Herrera,10000099-7,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-06-05,prueba,6.5,Comprensión de Textos
Tomás Gutiérrez Herrera,10000099-7,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-06-12,prueba,5.4,Números hasta el 200
Tomás Gutiérrez Herrera,10000099-7,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,5.2,Ciclo del Agua
Amanda Vega Campos,10000100-4,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-03-18,prueba,6.2,Suma y Resta hasta el 100
Amanda Vega Campos,10000100-4,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-03-22,tarea,5.1,Lectura de Cuentos
Amanda Vega Campos,10000100-4,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-04-12,prueba,6.6,Multiplicación Básica
Amanda Vega Campos,10000100-4,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,6.5,Estados de la Materia
Amanda Vega Campos,10000100-4,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-05-08,prueba,5.6,Ortografía y Gramática
Amanda Vega Campos,10000100-4,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-05-15,tarea,5.5,Geometría Plana
Amanda Vega Campos,10000100-4,2do Básico,A,Historia,Prof. Andrés Lagos,2025-05-22,tarea,5.7,Pueblos Originarios
Amanda Vega Campos,10000100-4,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-06-05,prueba,5.6,Comprensión de Textos
Amanda Vega Campos,10000100-4,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-06-12,prueba,4.5,Números hasta el 200
Amanda Vega Campos,10000100-4,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,4.5,Ciclo del Agua
Diego Espinoza Ramos,10000101-2,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-03-18,prueba,6.1,Suma y Resta hasta el 100
Diego Espinoza Ramos,10000101-2,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-03-22,tarea,6.6,Lectura de Cuentos
Diego Espinoza Ramos,10000101-2,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-04-12,prueba,6.6,Multiplicación Básica
Diego Espinoza Ramos,10000101-2,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,4.3,Estados de la Materia
Diego Espinoza Ramos,10000101-2,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-05-08,prueba,6.9,Ortografía y Gramática
Diego Espinoza Ramos,10000101-2,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-05-15,tarea,4.6,Geometría Plana
Diego Espinoza Ramos,10000101-2,2do Básico,A,Historia,Prof. Andrés Lagos,2025-05-22,tarea,4.1,Pueblos Originarios
Diego Espinoza Ramos,10000101-2,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-06-05,prueba,4.4,Comprensión de Textos
Diego Espinoza Ramos,10000101-2,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-06-12,prueba,4.7,Números hasta el 200
Diego Espinoza Ramos,10000101-2,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,6.1,Ciclo del Agua
Catalina Cortés Fuentes,10000102-0,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-03-18,prueba,5.5,Suma y Resta hasta el 100
Catalina Cortés Fuentes,10000102-0,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-03-22,tarea,6.9,Lectura de Cuentos
Catalina Cortés Fuentes,10000102-0,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-04-12,prueba,6.2,Multiplicación Básica
Catalina Cortés Fuentes,10000102-0,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,7.0,Estados de la Materia
Catalina Cortés Fuentes,10000102-0,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-05-08,prueba,5.0,Ortografía y Gramática
Catalina Cortés Fuentes,10000102-0,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-05-15,tarea,4.5,Geometría Plana
Catalina Cortés Fuentes,10000102-0,2do Básico,A,Historia,Prof. Andrés Lagos,2025-05-22,tarea,6.9,Pueblos Originarios
Catalina Cortés Fuentes,10000102-0,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-06-05,prueba,5.5,Comprensión de Textos
Catalina Cortés Fuentes,10000102-0,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-06-12,prueba,4.1,Números hasta el 200
Catalina Cortés Fuentes,10000102-0,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,4.8,Ciclo del Agua
Santiago Figueroa Bustos,10000103-9,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-03-18,prueba,6.3,Suma y Resta hasta el 100
Santiago Figueroa Bustos,10000103-9,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-03-22,tarea,5.7,Lectura de Cuentos
Santiago Figueroa Bustos,10000103-9,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-04-12,prueba,4.8,Multiplicación Básica
Santiago Figueroa Bustos,10000103-9,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,5.6,Estados de la Materia
Santiago Figueroa Bustos,10000103-9,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-05-08,prueba,6.0,Ortografía y Gramática
Santiago Figueroa Bustos,10000103-9,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-05-15,tarea,6.1,Geometría Plana
Santiago Figueroa Bustos,10000103-9,2do Básico,A,Historia,Prof. Andrés Lagos,2025-05-22,tarea,4.4,Pueblos Originarios
Santiago Figueroa Bustos,10000103-9,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-06-05,prueba,5.8,Comprensión de Textos
Santiago Figueroa Bustos,10000103-9,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-06-12,prueba,5.5,Números hasta el 200
Santiago Figueroa Bustos,10000103-9,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,6.1,Ciclo del Agua
Josefa Alarcón Ruiz,10000104-7,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-03-18,prueba,5.1,Suma y Resta hasta el 100
Josefa Alarcón Ruiz,10000104-7,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-03-22,tarea,5.0,Lectura de Cuentos
Josefa Alarcón Ruiz,10000104-7,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-04-12,prueba,5.8,Multiplicación Básica
Josefa Alarcón Ruiz,10000104-7,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,6.0,Estados de la Materia
Josefa Alarcón Ruiz,10000104-7,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-05-08,prueba,7.0,Ortografía y Gramática
Josefa Alarcón Ruiz,10000104-7,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-05-15,tarea,4.5,Geometría Plana
Josefa Alarcón Ruiz,10000104-7,2do Básico,A,Historia,Prof. Andrés Lagos,2025-05-22,tarea,5.6,Pueblos Originarios
Josefa Alarcón Ruiz,10000104-7,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-06-05,prueba,5.3,Comprensión de Textos
Josefa Alarcón Ruiz,10000104-7,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-06-12,prueba,6.7,Números hasta el 200
Josefa Alarcón Ruiz,10000104-7,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,5.8,Ciclo del Agua
Nicolás Jara Ríos,10000105-5,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-03-18,prueba,5.8,Suma y Resta hasta el 100
Nicolás Jara Ríos,10000105-5,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-03-22,tarea,6.9,Lectura de Cuentos
Nicolás Jara Ríos,10000105-5,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-04-12,prueba,6.7,Multiplicación Básica
Nicolás Jara Ríos,10000105-5,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,6.7,Estados de la Materia
Nicolás Jara Ríos,10000105-5,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-05-08,prueba,6.3,Ortografía y Gramática
Nicolás Jara Ríos,10000105-5,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-05-15,tarea,6.0,Geometría Plana
Nicolás Jara Ríos,10000105-5,2do Básico,A,Historia,Prof. Andrés Lagos,2025-05-22,tarea,5.3,Pueblos Originarios
Nicolás Jara Ríos,10000105-5,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-06-05,prueba,6.1,Comprensión de Textos
Nicolás Jara Ríos,10000105-5,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-06-12,prueba,5.1,Números hasta el 200
Nicolás Jara Ríos,10000105-5,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,4.2,Ciclo del Agua
Florencia Campos Molina,10000106-3,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-03-18,prueba,6.4,Suma y Resta hasta el 100
Florencia Campos Molina,10000106-3,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-03-22,tarea,6.0,Lectura de Cuentos
Florencia Campos Molina,10000106-3,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-04-12,prueba,5.8,Multiplicación Básica
Florencia Campos Molina,10000106-3,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,6.9,Estados de la Materia
Florencia Campos Molina,10000106-3,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-05-08,prueba,6.7,Ortografía y Gramática
Florencia Campos Molina,10000106-3,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-05-15,tarea,4.4,Geometría Plana
Florencia Campos Molina,10000106-3,2do Básico,A,Historia,Prof. Andrés Lagos,2025-05-22,tarea,6.4,Pueblos Originarios
Florencia Campos Molina,10000106-3,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-06-05,prueba,5.3,Comprensión de Textos
Florencia Campos Molina,10000106-3,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-06-12,prueba,5.9,Números hasta el 200
Florencia Campos Molina,10000106-3,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,4.4,Ciclo del Agua
Gabriel Ponce Álvarez,10000107-1,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-03-18,prueba,6.2,Suma y Resta hasta el 100
Gabriel Ponce Álvarez,10000107-1,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-03-22,tarea,5.2,Lectura de Cuentos
Gabriel Ponce Álvarez,10000107-1,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-04-12,prueba,6.6,Multiplicación Básica
Gabriel Ponce Álvarez,10000107-1,2do Básico,A,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,6.2,Estados de la Materia
Gabriel Ponce Álvarez,10000107-1,2do Básico,A,Lenguaje,Prof. Isabel Ramírez,2025-05-08,prueba,4.8,Ortografía y Gramática
Gabriel Ponce Álvarez,10000107-1,2do Básico,A,Matemáticas,Prof. Pedro Silva,2025-05-15,tarea,5.0,Geometría Plana
Gabriel Ponce Álvarez,10000107-1,2do Básico,A,Historia,Prof. Andrés Lagos,2025-05-22,tarea,6.7,Pueblos Originarios
